No,hate,offensive,comment,
32238,FALSE,TRUE,지나가던 개가웃겠다 ㅋㅋㅋ승리쩐다 위대한인생인듯,
32239,FALSE,TRUE,지난주에ㅡ내 조카 돌이었다. 기사좀 내주라,
32240,FALSE,TRUE,지들끼리 법적으로 해결하면 되지 진짜 기자들 갑질 오진다,
32241,FALSE,TRUE,지들맘이지 왜 남들이 더 난리야 특이해 이나라사람들,
32242,FALSE,TRUE,지들은 백하나 선물 받으면 어찌어찌 자랑할려고 애쓰면서 10년만에 임신해서 차선물받은거 sns에 올린게 그리 배가 아프냐 ㅋㅋㅋ어쩜 저리 못났을까 ㅉㅉ,
32243,FALSE,TRUE,지들이 열심히 해서 돈 벌었고 외국 나가 한국 이름 알리고 그랬으면 됐지 댁들은 실수 안하니? 댓글에 욕달기 전에 본인들이나 똑바로해,
32244,FALSE,TRUE,지루하고 잼이 드럽게 없다 안볼것이다,
32245,FALSE,TRUE,지방 댄스팀임??,
32246,FALSE,TRUE,지방흡입 하고 다이어트로 살뺐다고 물건 팔다 걸려서 대국민 사과 눈물쑈 하던 분이 개념인이 된 이 세상,
32247,FALSE,TRUE,지성의 멋짐을 방해하는 여자 배우아직 아역이 어울릴 듯,
32248,FALSE,TRUE,지오 쟤는 10년전 엠블랙때보다 어려졌네 뽀샵빨인가 제모빨인가,
32249,FALSE,TRUE,지코가 석자...ㅎ,
32250,FALSE,TRUE,지코도 한물갔는데 뭐..아이유 아니었으면 연간에도 못들었을 곡,
32251,FALSE,TRUE,"지코뿐만아니라 에디킴, 박재정 얘내다 저 멤버들아님???? 방송에서는 친하다고 자랑했다가 사건터지니까 손절해보리기 ... ㅋㅋㅋ 의리도없는놈들 ㅋㅋㅋ연예인들 참 인생쉽게 사는듯",
32252,FALSE,TRUE,지혼자 잘먹고 잘살겠다고 남편사고 좀첫다고 바로버리네 어휴,
32253,FALSE,TRUE,직업이 대중이 ㄷㄷ 이분도 쌀을 핵으로 만드는 연금술사?,
32254,FALSE,TRUE,진실은 모르겠고... 난 관상을 나름 중요하게 생각하는데... 저 얼굴.... 아 야비하게 생겼다..,
32255,FALSE,TRUE,진심 둘다 역겨워졋음 특히 오창석 아무리대본이라도 그게 화낼일이냐. 인성 보인다 지가 큰 반지 사다 끼워노코.. 글고 둘이 껴안고 올라가는장면보고 너무 징그럽다 모텔 가는삘 .. 둘은 더욕먹기전에 하차하는게나을듯,
32256,FALSE,TRUE,진심 못생겼다...ㅉㅉ,
32257,FALSE,TRUE,진심 이게 재믺나요 ...너무 유치해요ㅜㅜ,
32258,FALSE,TRUE,진심이든 아니든 관심없는애들얘네나오면 채널돌림,
32259,FALSE,TRUE,진짜 나이들수록 잘 살아야된다. 얼굴 늙고 탐욕이 덕지덕지 보기 흉한거 봐라. 다른 동방신기 멤버들이랑 비교하면 저게 동방신기로 보이냐. 진짜 돈도 돈이지만 착하게 살아야 곱게 늙음,
32260,FALSE,TRUE,진짜 미친 나라네,
32261,FALSE,TRUE,진짜 별게 다 논란이야... 어휴,
32262,FALSE,TRUE,"진짜 보석함에 쳐박혀있는 보석은 씨엘 이하이같은 아티스트들임... 보석함이란 의미 뻔히 알면서 그걸 타이틀로 삼는건 그냥 팬들 농락하는거 아닌가 싶음. 양혐석 감 떨어진건 알았는데, 이렇게 멍청한 전개 보일줄은ㅋ",
32263,FALSE,TRUE,진짜 빅뱅은 사회 악이네,
32264,FALSE,TRUE,진짜 애기는 안 낳음???,
32265,FALSE,TRUE,진짜 여자 연예인들은 나중에 자식들 생각해서라도 여자답게 행동하고 살았으면..김태희나 김희애 등 얼마나 떠떳하냐..반대로 백지영이나 오양은 그게 뭐냐..남편과 자식은 또 무슨 죄고..,
32266,FALSE,TRUE,진짜 여자는 꼭지가 이뻐야 한다 색깔도 핑크빛으로 시커면 꼭지는 싫어 냄새나,
32267,FALSE,TRUE,진짜 연기가 창피해서 그런걸까?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
32268,FALSE,TRUE,진짜 연기못하는 애들만 모아뒀네 월.화 드라마가시청률 똥망이라 드라마 잠정 폐지까지 한다는데연기못하는 아이돌들은 왜자꾸 갔다가 쓰는건지 몰겠네쌍수해서 얼굴쳐다보는것도 졸부담이구 소름돋는 발연기에 그러니 시청률이 2%지,
32269,FALSE,TRUE,진짜 욕심많아 보이게 생겼다..,
32270,FALSE,TRUE,진짜 이딴거 왜하는거지?,
32271,FALSE,TRUE,진짜 저런 거짓루머 퍼트리는놈들은 평생백수에 탈모여드름 있는놈들일듯,
32272,FALSE,TRUE,진짜 진리는 남자는 재력 여자는 미모인데 되도않는 것들이 넷에서만 피터지게 싸우네 ㅋㅋㅋㅋㅋㅋㅋㅋ,
32273,FALSE,TRUE,진짜 창피하다 ㅋㅋㅋ 서양인들이 동양인은다 저렇게 ugly한줄 알듯;;,
32274,FALSE,TRUE,진짜 한혜진.얘는 왜나와 ㅡ ㅡ 완존 노잼!!,
32275,FALSE,TRUE,진짜 현빈이 아깝다 성형녀는 아니죠,
32276,FALSE,TRUE,진짜 힘들면 고인을 차마 입에 담는것도 힘들어요.. 근데 너무 언급하셔서 진심인지 모르겠어요,
32277,FALSE,TRUE,진짜..한심..이 시점에 전에 일본간 사진올렸다면..비웃은거지..더 나쁜 인간아님 모지리,
32278,FALSE,TRUE,진짜‥진심‥빡치게 잼없어서 채널 돌림‥지모교가는걸 예능에서 왜해??,
32279,FALSE,TRUE,진화야 더 늦기전에 손절하고 어리고 이쁜애 만나라,
32280,FALSE,TRUE,집사부일체에 사부로 애들 잠깐 양념으로 나오는건 그렇다쳐도 이영애 양심이 있는여자냐 이주일을 지 애들로 채우네 니 애들이 사부냐 해도 너무한다 사부는 개뿔 연예인 그리 했으면 진짜 사부 노릇을 해야지 양심불량,
32281,FALSE,TRUE,집안이 부자인거아니까 500들고와도 계약해주고 대출이자도 대납했겠지..여차하면 부모 찾아가면 되니까 재력되잖아,
32282,FALSE,TRUE,짜고친 느낌..ㅋㅋㅋ,
32283,FALSE,TRUE,짜증 여자배우 김사랑인줄 알았자나,
32284,FALSE,TRUE,쪼그만게 까져가지고.,
32285,FALSE,TRUE,쫑나도 걸릴게 없거든...바람 피워도 불륜도 아니고...재산 문제도 없고...쿨하지...이런 보도 나오면 거진 얼마후 찠어지던데...얼마나 갈지...???,
32286,FALSE,TRUE,쭉 쉬세요,
32287,FALSE,TRUE,찌라시에는 중기가 바람 피엇다고 하던데 ㅠ,
32288,FALSE,TRUE,찍은 사람도 잘못이긴한데 찍힌 사람도 잘못이지. 에휴,
32289,FALSE,TRUE,차은우가 못 생겼다는게 아니라.....차은우 보다 더 잘난 사람 많은데 왜 쟤가지고 난리임? 진심 궁금;;;;,
32290,FALSE,TRUE,차은우는 신급이고.. 이경규는 c급이야. 비빌걸 비벼라 할배요.,
32291,FALSE,TRUE,차이나 여자를 왜 한국 연예기사에 자꾸 내냐!! 기자들 제정신이냐!! 기사거리 없으면 잠이나 자세요,
32292,FALSE,TRUE,차태현 송중기 박보검으로 이어지는 훈훈한 블로썸 이미지에 성폭력범이라니,
32293,FALSE,TRUE,차화연 과한 오바연기 민망해 못보겠다,
32294,FALSE,TRUE,착한사람들 눈에만 살빠진게 보이는겨뭐여 어디가 빠졌다는건지원. 1도 모르겠다,
32295,FALSE,TRUE,참 수준떨어지는 인간들 떼거지로 몰려왔네~엄마가 나오면 뭐어때... 보기싫으면 다른채널 돌려라 누가 시청해달라고 했나?굳이 기사검색해서 댓글다는 정성까지...없는 얘기 지어내고 제발 그리 살지마라~,
32296,FALSE,TRUE,참 애쓴다 애써 걍 당당하게 사귀지 그게 뭔 꼴볼견이냐?,
32297,FALSE,TRUE,참 얘는 어찌밉상으로 변하는지 그리살다가면 재미있나,
32298,FALSE,TRUE,참 요란하네,
32299,FALSE,TRUE,참 재미없..... 역사왜곡하고도 겨우 이 정도...김은숙 좋아했는데 이번은 망작 인정,
32300,FALSE,TRUE,참 지럴한다 둘이만나다고하는데 뭘 이렇고저렇고 말이많노 암튼 연애못하는것들이 열등감하나는 ㅉㅉ,
32301,FALSE,TRUE,참 한가한 사람 애들은 누가 돌보나?,
32302,FALSE,TRUE,"참, 인생 쉽게사네",
32303,FALSE,TRUE,참나 기사 쓰레기네 감빵에서 뭘하던 ...기사쓸게 그리없나 대한민국기자들의 표본이네 수준이 ....,
32304,FALSE,TRUE,창피한줄도 모르네 댁땜에 SES 이미지 망했고 댁 가족들이 안타까울뿐이다,
32305,FALSE,TRUE,처음부터. 고현정은 없는게 낳았다목소리 얼굴표정도. 약먹은사람처럼이상하더니만.....;.,
32306,FALSE,TRUE,처음에 김수미 나올 때..느낌이 안 좋았는데...역시...바로 채널 돌림.이상민이도 덕분에 못 봄.,
32307,FALSE,TRUE,천우빈 미는 분들 천우빈 과거도 결국 깡패였던 나왕식임을 잊은게 분명해..,
32308,FALSE,TRUE,철구랑 보황이 의사보다 돈잘범ㅋㅋㅋ,
32309,FALSE,TRUE,첫번째사진 맘에드네 계속 그렇게 걸어가라 평생 겨 나오지 말고 지구는 둥그니까 계속 걸어나가다 바닷 속에 빠지던지,
32310,FALSE,TRUE,첫째딸은 유전자가 어떻게 된거지.....,
32311,FALSE,TRUE,첫회부터 뻔한거임~ 장나라의 의부증이 원인임~ 그냥 첫회부터 그럴줄 알았음~~,
32312,FALSE,TRUE,청순한 이미지 얼굴 존예들만 보면 할퀴고 싶은 안티들 맘은 이해한다만 ㅎㅎㅈ 는 아닌것 같아...ㅋㅋㅋ,
32313,FALSE,TRUE,청주 저기가 충청도 속 전라도라고 불리우는곳임... 알만한 사람은 다 앎.. 범죄 사건사고도 매우 빈번하지... 조민기 똥밟았다고 생각하고... 청주근처는 얼씬도 하지말아라...,
32314,FALSE,TRUE,체질 체질하며음식골고루안먹으니까 골골대지,
32315,FALSE,TRUE,초딩같어 근육을 좀 키우던가,
32316,FALSE,TRUE,초밥집 사모님 다 좋은데 맨발에 블링한 페디큐어하고 슬리퍼신고 일하는건 아닌것 같아요 미용실 아니잖아요?,
32317,FALSE,TRUE,초콜릿' 드럽게 재미없다 ㅠㅠ 다들 공감하실듯,
32318,FALSE,TRUE,최강창민 왤케 급삭았냐ㅋ,
32319,FALSE,TRUE,최근 페미가 레즈로부터 나온 건 알고 있는걸까? 그들이.. 남자와 여자가 싸우면 자기들이 가장 이득을 본다고 생각한 건 알까? 지금보니 잘 먹히고 있는 것 같다.,
32320,FALSE,TRUE,최수종이랑 유이 둘이 하는짓거리가 제일 얄미운데 ㅋㅋㅋ,
32321,FALSE,TRUE,최악의 크브스 주말드라마,
32322,FALSE,TRUE,최우식 상을안주다니 청룡 뭐하는거임? 신인상이나 인기상중 이둘다 다받는게 정상아니니????,
32323,FALSE,TRUE,최종범이 죽인것도 아닌데 왜 이리 난리야? 서로 좋아해서 사겼으면 문제도 서로 해결해야지. 하여튼 다들 오지랖은.,
32324,FALSE,TRUE,추자현 발연기부터 어떻게 해라 여기가 아직도 중국인줄 아나봄,
32325,FALSE,TRUE,축복한다 그러니까 빠져라 재미도 없고 이제 그만 나와라,
32326,FALSE,TRUE,축하합니다.근데 강남에게 어떤 매력이 있길래 이상화까지결혼 결심을 하게한걸까요?누구 아는사람..,
32327,FALSE,TRUE,출연료들을 너무 많이 주니까 저런일이 벌어지는 것이다.개는 똥을 못끊는다....,
32328,FALSE,TRUE,충재 고정하자 충재 보여주다가 기안이 보여주지마,
32329,FALSE,TRUE,충재인지 충치인지 확실히 일반인은 일반인이네잘 생겨도 연예인 포스가 없음 왜케 티비 나오는거야 근데,
32330,FALSE,TRUE,취지는 좋다 하더라도 남에게 민폐 끼치는 이런 퍼포먼스는 그리 좋게 보이지는 않음 박보검처럼 현명하게 지목 당하더라도 자신이 마무리 하는걸로 끝내삼,
32331,FALSE,TRUE,츄가 뭐냐ㅋㅋㅋㅋ 피카츄냐,
32332,FALSE,TRUE,치과의사나 하지 ㅋㅋ,
32333,FALSE,TRUE,치매는 다양한 생각을 하지않고 안주하고 편안곳예만기대고 특히 운동이나 기억력증진을 위해 노력하지 않는다면 누구나 걸림 특히 고집세고 한가지방식만 생각하고 자기들이 옳다고만 우기는 사람들은 백프로 걸리는게 치매,
32334,FALSE,TRUE,치타 랩 너무못,
32335,FALSE,TRUE,친구도 너무 웃김 너무 카메라 없듯이 행동하는거 보고 소름 어울리지도 않은 의상에 결혼반지 끼고오고 딱보니 좋은 남자 만나려는설정 나 그렇게 생각없지 않아요 보수진보 빵터짐 가만있음 반이라도 간다 딱 맞는말,
32336,FALSE,TRUE,친구따라 강남가서 ㅈ댐,
32337,FALSE,TRUE,친아들? 애난적없자나,
32338,FALSE,TRUE,친하나? 친한처기고 특히 한혜지니,
32339,FALSE,TRUE,침대에선 어떨까,
32340,FALSE,TRUE,칼같이 처리하는거 맘에드네 저런애들 달고다녀봐야 주변사람만 피곤하지,
32341,FALSE,TRUE,칼들었다고.. 칼맞아 뒤지냐? 그렇게 찌질해서 어따써먹어..인간아.. 하긴 찌질하니 알바하겠지,
32342,FALSE,TRUE,커플링 큰거 사주고 잃어버렸다고 정색하는거 좀 그렇드라,
32343,FALSE,TRUE,컴백해봤자 어차피 현재 걸그룹 원탑은 트와이스임 소시도 앞으로 원탑 트와이스한테 선배대우 깎듯이 해라,
32344,FALSE,TRUE,코 했네,
32345,FALSE,TRUE,코를했네요 하긴지난번코는 진짜너무이상했긴했어요,
32346,FALSE,TRUE,코피 콧물 질질 흘리라 이런글 식상하다,
32347,FALSE,TRUE,콩밥 먹으러가자,
32348,FALSE,TRUE,큐브. 뭐여 현아가 벌어다준돈이얼만데 피끓는 청춘억 연예도못함? 범죄를저지른것도아닌데,
32349,FALSE,TRUE,크 이제 진짜 힙합이네 힙합하면 대마한번은 해야지,
32350,FALSE,TRUE,크고 입꼬리 올라간 조커스타일의 입모양이 시름 ㅋㅋㅋ,
32351,FALSE,TRUE,"크러시가 정용화,임시완급도 아닌데 부산에서 누가 알아본다고ㅋㅋ",
32352,FALSE,TRUE,크리스탈 상복 입으면 개쩔듯,
32353,FALSE,TRUE,큰가보네... 수연언니 부럽다...,
32354,FALSE,TRUE,큰딸 사위 딸내미 박정수 주현 애네가 제일 재밌어. 그래도 회장님 젊은 마누라 나와서 여우짓 하는게 욕하면서 볼만 하드만. 박정수 못된 짓은 끝난거야? 아쉽네.,
32355,FALSE,TRUE,큰아부지 20년전에2억이믄 ㅜㅜㅜ개사기꾼깜빵가야지,
32356,FALSE,TRUE,키드밀리 거품 빠지네 ㅋㅋ 졸못 억지 발음 플로우... 트렌디한척 오지던데,
32357,FALSE,TRUE,타드라마도 화제성 있으면 끝나면 쭈욱 나와요. 라운드 인터뷰자나. 90개 언론이 인터뷰 따갔는데. 당연하지. 언론에서 뿌리는 걸 어쩔거냐? 타배우 팬덤은 견제 질투 염탐하지 말고 지나가든가.,
32358,FALSE,TRUE,타워펠리스 관리비 월 100마넌 ᆢ 스튜핏,
32359,FALSE,TRUE,탁재훈 주식으로 대박 났다고 또 뻥치고 다니던대,
32360,FALSE,TRUE,탈출축하해 중기야 30살 이상 여자는 여자로써 성적 매력을 잃었다,
32361,FALSE,TRUE,탑 분명 범죄자고 싫은데 별개로 기사 내지 말라고 한 발언을 또 기사로 써버리네 뭐든 항상 논란 키우는건 기자인듯 대중들한테 뜯길 거리 던져주는 소시오패스같다,
32362,FALSE,TRUE,태국 가서 머했을까...궁금궁금,
32363,FALSE,TRUE,태랑이도 극중에 막 호감형은 아니지만 드라마는 드라마로 봤으면 좋겠다..다 잊았나...진우 바람피운거..몰 자꾸 바람피운 사람이랑 잘됐으면 한다고하는 사람들이 이렇게 많은지...,
32364,FALSE,TRUE,태생이 이상하던데...? 어렸을때부터.?아직도 옹호하는 팬심 대단하다,
32365,FALSE,TRUE,태양은 니들 빠수니들 있는지도 몰러ㅋㅋ,
32366,FALSE,TRUE,태클이 아니고 ..66사이즈는 아닌것같은데요? 아직77인것같은데??,
32367,FALSE,TRUE,턱은 뭘한건가,
32368,FALSE,TRUE,토니는 왜 있는지??? 그 자리 국헌이가 있어야하지 않나 싶네요 ㅠㅠ 화이팅 ! 항상 응원할게요,
32369,FALSE,TRUE,토니안은 혼자서는 못사나? 지금도 2인과 동거중 .이해가 안간다.,
32370,FALSE,TRUE,톱 연애인들은 없냐? 급 떨어지는거 보소,
32371,FALSE,TRUE,통장에 십원밖에 없나? 시집가고 드라마도 안팔리고 .어쩌누,
32372,FALSE,TRUE,"퇴물 김수현 수준이 딱 사촌형 수준이었던거지... 차라리 이복동생 김주나가 백번 낫다.. 그나저나, 저 막장기획사에 영입당한 대세배우 서예지와 김새론이 불쌍하다..",
32373,FALSE,TRUE,퇴물배우 정지훈이나 외모가 지나치게 과대포장된 원조 발연기자 김태희 아줌마,
32374,FALSE,TRUE,퇴출?쟈는 돈도 학벌도..어짜피 젤 크게 받아도.집유.가수않해도 나같이 준법정신 투철한 사람보다 잘머꼬 잘살꺼임.,
32375,FALSE,TRUE,트루디 귀엽고 랩도 잘하는데 왜 까내리지? 지들이 좋아서 사귄다는데 모쏠들 열폭인가,
32376,FALSE,TRUE,트와 전성기는 이미 지났잖아. 인제 다른 그룹처럼 멤버 하나 둘 나가고 자연스레 개인활동으로 노선 잡아야지 뭐,
32377,FALSE,TRUE,트와이스 만든 장본인이시다.까는것들 죽는다,
32378,FALSE,TRUE,트와이스올해뜬노래가없는데 ?...응 돈멕이기,
